Round_num,Winner_Id,Loser_Id,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg,WinnerRoundsLost,LoserRoundsLost,WinnerRoundsPlayed,LoserRoundsPlayed,LabelWinnerRoundsWonOverAll,LabelLoserRoundsWonOverAll
1,121,70,41,215.0,1524,322.0,3.0,0.0,1.5,2.62,1.48,2.86,1.52,2.86,1.48,2.66,3,1.0,1.0,1,1,1,1,3,1,1,1,1,2,4,3,0.75,0.3333
1,254,182,80,117.0,936,688.0,3.0,0.0,1.66,2.2,1.63,2.44,1.73,2.47,1.62,2.31,3,1.0,1.0,1,1,1,1,3,0,1,1,1,2,4,2,0.75,0.0
1,215,217,87,134.0,879,566.0,3.0,1.0,2.62,1.5,1.05,9.71,1.48,8.0,1.28,5.34,4,1.0,1.0,0,1,1,1,1,0,1,1,1,4,2,4,0.5,0.0
1,184,225,34,67.0,1730,1023.0,3.0,0.0,1.28,3.75,1.26,4.39,1.29,4.39,1.25,3.95,3,1.0,1.0,1,1,1,1,6,1,1,1,0,4,6,5,1.0,0.2
1,134,257,51,89.0,1225,870.0,3.0,1.0,1.14,5.5,1.2,5.32,1.2,5.8,1.17,5.13,4,1.0,1.0,1,1,1,1,4,3,1,1,3,3,7,6,0.5714,0.5
1,71,41,16,40.0,2690,1544.0,3.0,1.0,1.05,11.0,1.06,12.51,1.06,15.0,1.05,11.37,4,1.0,1.0,1,1,1,1,5,4,1,1,0,3,5,7,1.0,0.5714
1,201,191,45,198.0,1430,354.0,3.0,0.0,1.2,4.5,1.24,4.56,1.25,5.1,1.21,4.43,3,1.0,1.0,1,1,1,1,3,1,1,1,2,3,5,4,0.6,0.25
1,153,207,52,129.0,1225,611.0,3.0,2.0,1.3,3.5,1.24,4.55,1.33,4.55,1.25,3.96,5,1.0,1.0,1,1,1,1,2,0,1,1,2,2,4,2,0.5,0.0
1,46,197,2,37.0,9793,1613.0,3.0,0.0,1.4,3.0,1.43,3.05,1.46,3.06,1.41,2.92,3,1.0,1.0,1,1,1,1,2,3,0,0,4,1,6,4,0.3333,0.75
1,114,286,72,64.0,974,1042.0,3.0,1.0,1.08,8.0,1.14,6.73,1.14,8.5,1.1,7.24,4,0.0,0.0,1,1,1,1,3,2,1,1,2,5,5,7,0.6,0.2857
1,85,211,35,108.0,1726,760.0,3.0,0.0,1.4,3.0,1.45,3.0,1.51,3.0,1.42,2.87,3,1.0,1.0,1,1,1,1,1,2,0,0,3,1,4,3,0.25,0.6667
1,168,276,31,39.0,1785,1585.0,3.0,1.0,1.66,2.2,1.7,2.28,1.74,2.29,1.68,2.2,4,1.0,1.0,1,1,1,1,3,4,0,0,4,3,7,7,0.4286,0.5714
1,1,102,103,50.0,793,1289.0,3.0,0.0,3.4,1.33,3.42,1.37,3.84,1.38,3.33,1.33,3,0.0,0.0,0,0,0,0,2,2,0,0,2,1,4,3,0.5,0.6667
1,6,125,97,128.0,815,631.0,3.0,1.0,1.28,3.75,1.32,3.74,1.32,3.95,1.29,3.63,4,1.0,1.0,1,1,1,1,2,1,1,1,0,1,2,2,1.0,0.5
1,0,135,126,452.0,636,87.0,3.0,1.0,1.53,2.5,1.64,2.42,1.64,2.61,1.57,2.41,4,1.0,1.0,1,1,1,1,1,0,1,1,2,1,3,1,0.3333,0.0
1,171,131,8,204.0,5605,343.0,3.0,0.0,1.12,6.0,1.12,7.76,1.13,7.76,1.11,6.64,3,1.0,1.0,1,1,1,1,2,1,1,1,0,3,2,4,1.0,0.25
1,264,50,54,28.0,1198,2132.0,3.0,0.0,5.5,1.14,6.75,1.14,6.75,1.17,5.8,1.14,3,0.0,0.0,0,0,0,0,3,2,1,1,1,2,4,4,0.75,0.5
1,234,269,47,118.0,1388,677.0,3.0,0.0,1.72,2.1,1.77,2.18,1.8,2.2,1.73,2.12,3,1.0,1.0,1,1,1,1,5,0,1,1,2,3,7,3,0.7143,0.0
1,123,270,33,114.0,1760,714.0,3.0,0.0,1.12,6.0,1.18,5.59,1.18,6.75,1.14,5.89,3,1.0,1.0,1,1,1,1,4,3,1,1,2,4,6,7,0.6667,0.4286
1,148,18,59,197.0,1134,359.0,3.0,0.0,1.25,4.0,1.26,4.29,1.28,4.4,1.24,4.08,3,1.0,1.0,1,1,1,1,2,1,1,1,0,2,2,3,1.0,0.3333
1,128,21,76,13.0,950,2875.0,3.0,0.0,1.66,2.2,1.75,2.2,1.76,2.3,1.71,2.16,3,0.0,0.0,1,1,1,1,1,5,0,0,1,2,2,7,0.5,0.7143
1,175,11,57,77.0,1142,947.0,3.0,1.0,1.22,4.33,1.26,4.36,1.26,4.8,1.22,4.3,4,1.0,1.0,1,1,1,1,3,2,1,1,2,3,5,5,0.6,0.4
1,277,133,83,115.0,903,704.0,3.0,1.0,1.04,13.0,1.06,12.44,1.06,21.0,1.05,11.27,4,1.0,1.0,1,1,1,1,4,0,1,1,2,2,6,2,0.6667,0.0
1,172,206,105,95.0,776,831.0,3.0,2.0,2.2,1.66,2.24,1.73,2.29,1.76,2.15,1.71,5,0.0,0.0,0,0,0,0,3,3,0,0,1,3,4,6,0.75,0.5
1,117,176,22,78.0,2350,939.0,3.0,0.0,1.61,2.3,1.65,2.4,1.65,2.52,1.6,2.34,3,1.0,1.0,1,1,1,1,2,1,1,1,4,2,6,3,0.3333,0.3333
1,253,89,93,32.0,839,1780.0,3.0,1.0,3.75,1.28,3.28,1.39,3.76,1.39,3.36,1.33,4,0.0,0.0,0,0,0,0,2,0,1,1,5,4,7,4,0.2857,0.0
1,105,202,26,163.0,2245,437.0,3.0,0.0,1.14,5.5,1.14,6.63,1.17,7.0,1.12,6.26,3,1.0,1.0,1,1,1,1,1,0,1,1,1,2,2,2,0.5,0.0
1,14,25,56,36.0,1166,1651.0,3.0,1.0,1.25,4.0,1.28,4.08,1.31,4.08,1.27,3.79,4,0.0,0.0,1,1,1,1,5,2,1,1,2,5,7,7,0.7143,0.2857
1,96,53,101,82.0,794,906.0,3.0,1.0,4.0,1.25,4.66,1.24,4.75,1.27,4.24,1.23,4,0.0,0.0,0,0,0,0,1,1,0,0,3,2,4,3,0.25,0.3333
1,228,288,42,7.0,1500,6090.0,3.0,2.0,6.5,1.11,7.38,1.13,8.5,1.13,7.14,1.1,5,0.0,0.0,0,0,0,0,4,2,1,1,2,2,6,4,0.6667,0.5
1,251,220,15,38.0,2713,1595.0,3.0,1.0,2.3,1.61,2.22,1.74,2.59,1.77,2.21,1.67,4,1.0,1.0,0,0,0,0,4,5,0,0,1,2,5,7,0.8,0.7143
1,2,24,98,21.0,811,2423.0,3.0,1.0,10.0,1.06,11.2,1.07,12.75,1.07,10.21,1.05,4,0.0,0.0,0,0,0,0,2,1,1,1,4,2,6,3,0.3333,0.3333
1,69,223,104,116.0,778,693.0,3.0,0.0,1.72,2.1,1.83,2.09,1.87,2.19,1.78,2.04,3,1.0,1.0,1,1,1,1,2,2,0,1,1,2,3,4,0.6667,0.5
1,229,98,132,99.0,572,795.0,3.0,1.0,1.72,2.1,1.74,2.22,1.78,2.28,1.7,2.16,4,0.0,0.0,1,1,1,1,2,4,0,0,4,1,6,5,0.3333,0.8
1,44,165,3,63.0,9630,1052.0,3.0,0.0,1.01,23.0,1.01,29.38,1.02,34.0,1.01,21.96,3,1.0,1.0,1,1,1,1,7,1,1,1,0,3,7,4,1.0,0.25
1,268,49,94,62.0,838,1072.0,3.0,0.0,1.57,2.37,1.65,2.38,1.67,2.53,1.6,2.35,3,0.0,0.0,1,1,1,1,2,2,0,1,1,4,3,6,0.6667,0.3333
1,247,81,10,680.0,3465,35.0,3.0,0.0,1.01,23.0,1.01,29.16,1.02,34.0,1.01,21.2,3,1.0,1.0,1,1,1,1,6,0,1,1,1,1,7,1,0.8571,0.0
1,101,198,53,141.0,1213,531.0,3.0,0.0,1.72,2.1,1.75,2.2,1.82,2.29,1.72,2.14,3,1.0,1.0,1,1,1,1,6,2,1,1,1,1,7,3,0.8571,0.6667
1,271,65,9,113.0,3958,716.0,3.0,1.0,1.07,9.0,1.08,9.87,1.08,21.0,1.06,10.64,4,1.0,1.0,1,1,1,1,4,2,1,1,0,3,4,5,1.0,0.4
1,55,231,91,100.0,854,795.0,3.0,1.0,2.75,1.44,2.95,1.46,3.2,1.46,2.91,1.41,4,1.0,1.0,0,0,0,0,1,3,0,0,2,2,3,5,0.3333,0.6
1,122,242,92,86.0,846,892.0,3.0,0.0,1.4,3.0,1.47,2.93,1.53,3.06,1.43,2.85,3,0.0,0.0,1,1,1,1,7,4,1,1,0,2,7,6,1.0,0.6667
1,164,279,1,66.0,11313,1033.0,3.0,0.0,29.0,0.967,1.01,31.38,1.02,35.0,1.01,23.01,3,1.0,1.0,0,1,1,1,7,1,1,1,0,4,7,5,1.0,0.2
2,134,209,51,68.0,1225,1020.0,3.0,2.0,1.66,2.2,1.77,2.18,1.82,2.3,1.73,2.13,5,1.0,1.0,1,1,1,1,1,0,1,1,3,1,4,1,0.25,0.0
2,186,151,55,48.0,1168,1384.0,3.0,2.0,1.66,2.2,1.72,2.25,1.81,2.32,1.69,2.18,5,0.0,0.0,1,1,1,1,2,1,1,1,1,2,3,3,0.6667,0.3333
2,118,149,6,182.0,6990,393.0,3.0,0.0,1.03,15.0,1.03,18.81,1.07,21.0,1.03,13.58,3,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
2,71,0,16,126.0,2690,636.0,3.0,0.0,1.06,10.0,1.04,14.89,1.07,15.0,1.04,11.8,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
2,42,88,150,11.0,498,3215.0,3.0,1.0,8.0,1.08,10.28,1.08,11.0,1.11,8.93,1.07,4,0.0,0.0,0,0,0,0,1,5,0,0,2,1,3,6,0.3333,0.8333
2,213,82,46,154.0,1408,478.0,3.0,2.0,1.2,4.5,1.19,5.43,1.23,5.5,1.18,4.93,5,1.0,1.0,1,1,1,1,1,1,0,1,1,1,2,2,0.5,0.5
2,113,109,49,25.0,1318,2280.0,3.0,2.0,1.9,1.9,1.99,1.91,2.22,2.0,1.95,1.87,5,0.0,0.0,0,0,0,0,5,5,0,0,1,1,6,6,0.8333,0.8333
2,76,174,29,44.0,1933,1456.0,3.0,0.0,1.72,2.1,1.83,2.09,1.87,2.37,1.78,2.06,3,1.0,1.0,1,1,1,1,4,1,1,1,1,3,5,4,0.8,0.25
2,184,121,34,41.0,1730,1524.0,3.0,0.0,2.0,1.8,2.15,1.79,2.25,1.83,2.12,1.73,3,1.0,1.0,0,0,0,0,5,2,1,1,1,1,6,3,0.8333,0.6667
2,85,114,35,72.0,1726,974.0,3.0,1.0,1.8,2.0,1.81,2.12,1.87,2.41,1.77,2.08,4,1.0,1.0,1,1,1,1,1,0,1,1,0,3,1,3,1.0,0.0
2,156,45,84,61.0,900,1114.0,3.0,1.0,2.75,1.44,2.76,1.51,2.98,1.52,2.66,1.48,4,0.0,0.0,0,0,0,0,1,0,1,1,1,5,2,5,0.5,0.0
2,248,1,5,103.0,7500,793.0,3.0,0.0,1.05,11.0,1.03,19.82,1.05,22.04,1.02,14.76,3,1.0,1.0,1,1,1,1,4,1,1,1,1,1,5,2,0.8,0.5
2,32,130,23,119.0,2350,675.0,3.0,2.0,1.28,3.75,1.28,4.08,1.3,4.45,1.25,3.94,5,1.0,1.0,1,1,1,1,3,1,1,1,1,2,4,3,0.75,0.3333
2,62,3,12,177.0,3085,400.0,3.0,1.0,1.04,13.0,1.04,15.91,1.06,16.0,1.04,12.11,4,1.0,1.0,1,1,1,1,5,0,1,1,1,1,6,1,0.8333,0.0
2,210,254,88,80.0,878,936.0,3.0,2.0,5.0,1.16,4.73,1.23,6.0,1.23,4.85,1.18,5,0.0,0.0,0,0,0,0,3,1,1,1,1,2,4,3,0.75,0.3333
2,46,153,2,52.0,9793,1225.0,3.0,1.0,1.28,3.75,1.35,3.53,1.38,3.84,1.31,3.46,4,1.0,1.0,1,1,1,1,2,0,1,1,0,2,2,2,1.0,0.0
2,55,2,91,98.0,854,811.0,3.0,0.0,1.8,2.0,1.83,2.09,1.91,2.32,1.78,2.06,3,1.0,1.0,1,1,1,1,1,0,1,1,0,2,1,2,1.0,0.0
2,271,268,9,94.0,3958,838.0,3.0,0.0,1.06,10.0,1.07,11.66,1.07,13.26,1.06,10.2,3,1.0,1.0,1,1,1,1,3,1,1,1,1,1,4,2,0.75,0.5
2,229,105,132,26.0,572,2245.0,3.0,1.0,8.0,1.08,6.52,1.15,9.0,1.15,7.05,1.1,4,0.0,0.0,0,0,0,0,1,0,1,1,1,1,2,1,0.5,0.0
2,247,14,10,56.0,3465,1166.0,3.0,0.0,1.33,3.4,1.32,3.74,1.36,3.74,1.32,3.4,3,1.0,1.0,1,1,1,1,5,3,1,1,1,2,6,5,0.8333,0.6
2,172,251,105,15.0,776,2713.0,3.0,1.0,2.75,1.44,2.99,1.45,3.52,1.48,2.97,1.4,4,0.0,0.0,0,0,0,0,2,3,0,0,1,1,3,4,0.6667,0.75
2,148,123,59,33.0,1134,1760.0,3.0,1.0,2.75,1.44,3.0,1.45,3.05,1.48,2.86,1.43,4,0.0,0.0,0,0,0,0,1,1,0,0,1,3,2,4,0.5,0.25
2,128,175,76,57.0,950,1142.0,3.0,0.0,1.44,2.75,1.51,2.76,1.61,2.93,1.47,2.68,3,0.0,0.0,1,1,1,1,1,0,1,1,0,3,1,3,1.0,0.0
2,142,215,19,87.0,2500,879.0,3.0,1.0,1.12,6.0,1.16,6.17,1.16,8.0,1.14,5.8,4,1.0,1.0,1,1,1,1,3,0,1,1,0,1,3,1,1.0,0.0
2,201,264,45,54.0,1430,1198.0,3.0,1.0,1.4,3.0,1.43,3.06,1.5,3.17,1.43,2.84,4,1.0,1.0,1,1,1,1,2,0,1,1,1,3,3,3,0.6667,0.0
2,253,96,93,101.0,839,794.0,3.0,1.0,1.44,2.75,1.47,2.9,1.5,3.18,1.45,2.76,4,1.0,1.0,1,1,1,1,1,0,1,1,1,1,2,1,0.5,0.0
2,164,122,1,92.0,11313,846.0,3.0,0.0,1.02,19.0,1.01,26.31,1.03,34.0,1.01,18.38,3,1.0,1.0,1,1,1,1,7,3,1,1,0,4,7,7,1.0,0.4286
2,277,117,83,22.0,903,2350.0,3.0,1.0,1.9,1.9,2.0,1.91,2.19,1.95,1.96,1.86,4,0.0,0.0,0,0,0,0,3,0,1,1,1,2,4,2,0.75,0.0
2,171,234,8,47.0,5605,1388.0,3.0,1.0,1.53,2.5,1.48,2.86,1.53,3.3,1.43,2.84,4,1.0,1.0,1,1,1,1,2,3,0,0,0,2,2,5,1.0,0.6
2,228,69,42,104.0,1500,778.0,3.0,0.0,1.5,2.62,1.53,2.7,1.55,2.92,1.47,2.72,3,1.0,1.0,1,1,1,1,2,0,1,1,2,2,4,2,0.5,0.0
2,6,168,97,31.0,815,1785.0,3.0,0.0,1.72,2.1,1.65,2.4,1.75,2.4,1.68,2.21,3,0.0,0.0,1,1,1,1,2,1,1,1,0,2,2,3,1.0,0.3333
2,44,101,3,53.0,9630,1213.0,3.0,0.0,1.01,26.0,1.01,31.79,1.02,34.0,1.01,21.15,3,1.0,1.0,1,1,1,1,7,3,1,1,0,3,7,6,1.0,0.5
3,213,71,46,16.0,1408,2690.0,3.0,2.0,4.0,1.25,4.01,1.29,4.2,1.32,3.79,1.27,5,0.0,0.0,0,0,0,0,1,1,0,0,0,3,1,4,1.0,0.25
3,134,76,51,29.0,1225,1933.0,3.0,0.0,2.5,1.53,2.4,1.65,2.56,1.65,2.43,1.57,3,0.0,0.0,0,0,0,0,1,2,0,0,0,2,1,4,1.0,0.5
3,113,42,49,150.0,1318,498.0,1.0,0.0,1.36,3.2,1.34,3.58,1.39,3.7,1.32,3.39,1,1.0,1.0,1,1,1,1,5,0,1,1,0,1,5,1,1.0,0.0
3,118,186,6,55.0,6990,1168.0,3.0,0.0,1.16,5.0,1.17,5.85,1.21,6.44,1.16,5.4,3,1.0,1.0,1,1,1,1,5,0,1,1,1,2,6,2,0.8333,0.0
3,32,156,23,84.0,2350,900.0,3.0,1.0,1.3,3.5,1.29,4.02,1.32,4.2,1.28,3.74,4,1.0,1.0,1,1,1,1,1,0,1,1,2,1,3,1,0.3333,0.0
3,62,210,12,88.0,3085,878.0,3.0,0.0,1.11,6.5,1.12,7.5,1.12,8.0,1.11,6.94,3,1.0,1.0,1,1,1,1,3,0,1,1,2,3,5,3,0.6,0.0
3,46,85,2,35.0,9793,1726.0,3.0,0.0,1.3,3.5,1.29,4.06,1.33,4.2,1.27,3.86,3,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
3,248,184,5,34.0,7500,1730.0,3.0,1.0,1.14,5.5,1.13,7.18,1.16,7.18,1.13,6.13,4,1.0,1.0,1,1,1,1,4,2,1,1,0,3,4,5,1.0,0.4
3,128,277,76,83.0,950,903.0,3.0,2.0,1.61,2.3,1.71,2.27,1.71,2.47,1.65,2.25,5,1.0,1.0,1,1,1,1,1,1,0,1,0,2,1,3,1.0,0.3333
3,247,229,10,132.0,3465,572.0,3.0,0.0,1.16,5.0,1.17,6.01,1.23,6.01,1.17,5.11,3,1.0,1.0,1,1,1,1,4,0,1,1,1,1,5,1,0.8,0.0
3,228,6,42,97.0,1500,815.0,3.0,0.0,2.5,1.53,2.48,1.61,2.6,1.64,2.42,1.57,3,1.0,1.0,0,0,0,0,2,1,1,1,0,1,2,2,1.0,0.5
3,142,172,19,105.0,2500,776.0,3.0,0.0,1.12,6.0,1.14,6.67,1.17,6.85,1.13,6.16,3,1.0,1.0,1,1,1,1,3,0,1,1,0,2,3,2,1.0,0.0
3,164,253,1,93.0,11313,839.0,3.0,0.0,29.0,0.967,1.01,32.24,1.01,34.0,1.01,21.85,3,1.0,1.0,0,1,1,1,7,0,1,1,0,1,7,1,1.0,0.0
3,44,201,3,45.0,9630,1430.0,3.0,0.0,1.02,19.0,1.02,22.35,1.03,22.35,1.02,15.87,3,1.0,1.0,1,1,1,1,6,0,1,1,1,2,7,2,0.8571,0.0
3,271,55,9,91.0,3958,854.0,3.0,0.0,1.07,9.0,1.07,10.78,1.09,11.0,1.07,9.06,3,1.0,1.0,1,1,1,1,1,0,1,1,2,1,3,1,0.3333,0.0
3,171,148,8,59.0,5605,1134.0,3.0,1.0,1.3,3.5,1.32,3.71,1.36,4.0,1.31,3.52,4,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
4,248,62,5,12.0,7500,3085.0,3.0,0.0,1.14,5.5,1.16,6.22,1.17,6.5,1.14,5.79,3,1.0,1.0,1,1,1,1,2,2,0,1,2,1,4,3,0.5,0.6667
4,46,32,2,23.0,9793,2350.0,3.0,0.0,1.36,3.2,1.36,3.44,1.4,3.44,1.36,3.18,3,1.0,1.0,1,1,1,1,1,0,1,1,1,1,2,1,0.5,0.0
4,213,134,46,51.0,1408,1225.0,3.0,1.0,1.8,2.0,1.75,2.2,1.86,2.21,1.74,2.11,4,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0.0
4,118,113,6,49.0,6990,1318.0,3.0,0.0,1.2,4.5,1.23,4.77,1.24,5.1,1.19,4.76,3,1.0,1.0,1,1,1,1,4,2,1,1,1,3,5,5,0.8,0.4
4,247,228,10,42.0,3465,1500.0,3.0,0.0,1.44,2.75,1.46,2.93,1.52,2.97,1.45,2.77,3,1.0,1.0,1,1,1,1,3,0,1,1,1,2,4,2,0.75,0.0
4,164,128,1,76.0,11313,950.0,2.0,2.0,1.05,11.0,1.04,17.0,1.05,19.0,1.03,13.59,4,1.0,1.0,1,1,1,1,7,0,1,1,0,1,7,1,1.0,0.0
4,44,142,3,19.0,9630,2500.0,3.0,0.0,1.1,7.0,1.09,9.52,1.11,10.25,1.08,8.19,3,1.0,1.0,1,1,1,1,6,1,1,1,0,2,6,3,1.0,0.3333
5,118,213,6,46.0,6990,1408.0,3.0,0.0,1.12,6.0,1.14,6.9,1.16,7.25,1.12,6.37,3,1.0,1.0,1,1,1,1,2,0,1,1,2,1,4,1,0.5,0.0
5,248,46,5,2.0,7500,9793.0,3.0,0.0,1.44,2.75,1.4,3.22,1.54,3.22,1.41,2.94,3,0.0,0.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
5,44,247,3,10.0,9630,3465.0,3.0,1.0,1.06,10.0,1.06,12.13,1.08,16.5,1.05,10.82,4,1.0,1.0,1,1,1,1,6,1,1,1,0,2,6,3,1.0,0.3333
5,164,271,1,9.0,11313,3958.0,3.0,1.0,1.16,5.0,1.17,5.87,1.2,6.0,1.17,5.2,4,1.0,1.0,1,1,1,1,4,0,1,1,3,1,7,1,0.5714,0.0
6,248,118,5,6.0,7500,6990.0,3.0,2.0,1.44,2.75,1.45,3.0,1.49,3.06,1.43,2.88,5,1.0,1.0,1,1,1,1,1,0,1,1,1,2,2,2,0.5,0.0
6,164,44,1,3.0,11313,9630.0,3.0,1.0,3.0,1.4,2.8,1.5,3.16,1.5,2.95,1.41,4,1.0,1.0,0,0,0,0,3,5,0,0,1,1,4,6,0.75,0.8333
7,164,248,1,5.0,11313,7500.0,3.0,2.0,1.4,3.0,1.45,2.97,1.45,3.5,1.38,3.11,5,1.0,1.0,1,1,1,1,2,0,1,1,1,1,3,1,0.6667,0.0
1,221,144,90,190.0,703,295.0,3.0,0.0,1.8,2.0,1.95,1.95,2.05,2.0,1.96,1.86,3,1.0,1.0,1,0,0,0,2,5,0,0,1,2,3,7,0.6667,0.7143
1,114,272,87,53.0,710,970.0,3.0,1.0,1.4,3.0,1.4,3.21,1.45,3.21,1.4,2.94,4,0.0,0.0,1,1,1,1,3,1,1,1,2,1,5,2,0.6,0.5
1,91,110,279,85.0,183,720.0,3.0,1.0,1.9,1.9,1.83,2.1,2.03,2.1,1.85,1.97,4,0.0,0.0,0,1,1,1,5,0,1,1,1,3,6,3,0.8333,0.0
1,27,156,21,49.0,1740,1011.0,3.0,0.0,1.14,5.5,1.15,6.39,1.17,6.39,1.14,5.7,3,1.0,1.0,1,1,1,1,5,2,1,1,2,1,7,3,0.7143,0.6667
1,14,207,195,117.0,291,524.0,3.0,1.0,3.75,1.28,4.13,1.28,4.13,1.32,3.63,1.29,4,0.0,0.0,0,0,0,0,5,0,1,1,2,2,7,2,0.7143,0.0
1,247,275,16,228.0,2505,237.0,3.0,1.0,1.07,9.0,1.1,8.96,1.13,11.0,1.08,8.08,4,1.0,1.0,1,1,1,1,6,1,1,1,1,2,7,3,0.8571,0.3333
1,147,65,210,115.0,269,527.0,3.0,2.0,3.5,1.3,3.92,1.3,4.55,1.33,3.62,1.29,5,0.0,0.0,0,0,0,0,2,2,0,0,4,3,6,5,0.3333,0.4
1,82,141,29,141.0,1344,443.0,3.0,1.0,1.28,3.75,1.27,3.79,1.32,4.33,1.26,3.88,4,1.0,1.0,1,1,1,1,2,0,1,1,0,1,2,1,1.0,0.0
1,184,60,26,84.0,1616,722.0,3.0,1.0,1.5,2.62,1.55,2.64,1.64,2.64,1.56,2.44,4,1.0,1.0,1,1,1,1,6,1,1,1,0,4,6,5,1.0,0.2
1,24,284,9,122.0,3820,504.0,3.0,2.0,1.16,5.0,1.15,6.39,1.2,7.4,1.15,5.52,5,1.0,1.0,1,1,1,1,1,0,1,1,2,1,3,1,0.3333,0.0
1,122,202,149,34.0,418,1207.0,3.0,0.0,3.0,1.4,3.19,1.41,3.38,1.41,3.05,1.38,3,0.0,0.0,0,0,0,0,7,0,1,1,0,2,7,2,1.0,0.0
1,236,213,58,28.0,949,1400.0,3.0,1.0,4.0,1.25,4.03,1.29,4.35,1.29,3.85,1.27,4,0.0,0.0,0,0,0,0,1,2,0,0,0,2,1,4,1.0,0.5
1,76,165,51,102.0,976,616.0,3.0,0.0,1.5,2.62,1.65,2.4,1.66,2.64,1.58,2.41,3,1.0,1.0,1,1,1,1,5,1,1,1,2,3,7,4,0.7143,0.25
1,109,218,25,135.0,1620,467.0,3.0,1.0,1.28,3.75,1.25,4.49,1.31,4.51,1.26,3.94,4,1.0,1.0,1,1,1,1,6,0,1,1,0,1,6,1,1.0,0.0
1,220,232,44,86.0,1058,718.0,3.0,1.0,2.0,1.8,2.07,1.85,2.14,1.95,1.98,1.83,4,1.0,1.0,0,0,0,0,5,0,1,1,2,2,7,2,0.7143,0.0
1,249,105,155,41.0,410,1128.0,3.0,2.0,2.2,1.66,2.43,1.63,2.43,1.72,2.28,1.63,5,0.0,0.0,0,0,0,0,1,1,0,0,0,1,1,2,1.0,0.5
1,118,26,3,219.0,7075,255.0,3.0,0.0,1.05,11.0,1.04,15.9,1.05,16.0,1.04,12.73,3,1.0,1.0,1,1,1,1,6,0,1,1,1,1,7,1,0.8571,0.0
1,66,281,160,81.0,367,762.0,3.0,0.0,1.5,2.62,1.54,2.66,1.56,2.75,1.52,2.54,3,0.0,0.0,1,1,1,1,1,0,1,1,0,4,1,4,1.0,0.0
1,125,59,131,176.0,475,330.0,3.0,0.0,1.25,4.0,1.29,4.01,1.31,4.25,1.26,3.9,3,1.0,1.0,1,1,1,1,1,0,1,1,1,2,2,2,0.5,0.0
1,6,43,6,142.0,4648,442.0,3.0,0.0,1.02,19.0,1.005,34.86,1.02,34.86,1.01,20.85,3,1.0,1.0,1,1,1,1,2,2,0,1,0,2,2,4,1.0,0.5
1,34,256,223,173.0,249,334.0,3.0,2.0,1.72,2.1,1.79,2.15,1.83,2.34,1.75,2.09,5,0.0,0.0,1,1,1,1,1,0,1,1,0,2,1,2,1.0,0.0
1,121,85,55,17.0,965,2180.0,3.0,0.0,2.2,1.66,2.17,1.78,2.3,1.78,2.21,1.68,3,0.0,0.0,0,0,0,0,3,1,1,1,1,3,4,4,0.75,0.25
1,123,154,14,201.0,2920,287.0,3.0,2.0,1.12,6.0,1.17,5.82,1.17,7.0,1.15,5.57,5,1.0,1.0,1,1,1,1,4,0,1,1,2,1,6,1,0.6667,0.0
1,283,276,36,64.0,1178,896.0,3.0,1.0,1.33,3.4,1.33,3.64,1.41,3.74,1.33,3.36,4,1.0,1.0,1,1,1,1,1,4,0,0,0,3,1,7,1.0,0.5714
1,239,0,75,79.0,827,775.0,3.0,2.0,2.0,1.8,2.0,1.91,2.19,1.91,1.98,1.83,5,1.0,1.0,0,0,0,0,1,1,0,0,0,2,1,3,1.0,0.3333
1,168,23,24,62.0,1628,914.0,3.0,2.0,1.3,3.5,1.34,3.57,1.38,3.92,1.32,3.43,5,1.0,1.0,1,1,1,1,3,0,1,1,4,1,7,1,0.4286,0.0
1,201,219,11,146.0,3455,429.0,3.0,0.0,1.08,8.0,1.12,7.63,1.12,11.42,1.08,8.3,3,1.0,1.0,1,1,1,1,3,0,1,1,2,1,5,1,0.6,0.0
1,10,104,139,264.0,451,204.0,3.0,1.0,2.3,1.61,2.26,1.71,2.57,1.74,2.3,1.64,4,1.0,1.0,0,0,0,0,3,4,0,0,2,2,5,6,0.6,0.6667
1,90,182,32,45.0,1232,1051.0,3.0,0.0,2.0,1.8,2.12,1.81,2.12,2.0,2.02,1.81,3,1.0,1.0,0,0,0,0,1,0,1,1,4,2,5,2,0.2,0.0
1,44,286,5,82.0,5525,748.0,3.0,0.0,1.01,23.0,1.02,21.59,1.02,34.0,1.01,19.07,3,1.0,1.0,1,1,1,1,7,2,1,1,0,5,7,7,1.0,0.2857
