"",Date,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wsets,Lsets,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,SetsTotales,LabelWinnerRank,LabelWinnerPoints,LabelWinnerOddsB65,LabelWinnerOddsPS,LabelWinnerOddsMAX,LabelWinnerOddsAvg,WinnerRoundsWon,LoserRoundsWon,LabelWinnerRounds,LabelWinnerRoundsAndOddsAvg
608,02/10/2020,3rd Round,Garcia C.,Mertens E.,45,20.0,1325,2490.0,2.0,1.0,3.5,1.3,1.04,11.6,1.22,4.13,3.37,1.36,5.33,1.16,3.55,1.38,3.37,1.32,3,0.0,0.0,0,0,0,0,3,2,1,1
609,02/10/2020,3rd Round,Krejcikova B.,Pironkova T.,117,157.0,618,430.0,2.0,1.0,2.2,1.66,1.22,4.17,1.82,1.97,2.06,1.84,1.11,6.9,2.2,1.89,2.06,1.78,3,1.0,1.0,0,0,0,0,2,1,1,1
610,02/10/2020,3rd Round,Trevisan M.,Sakkari M.,159,24.0,429,2240.0,2.0,1.0,3.4,1.33,3.66,1.28,1.72,2.1,3.79,1.31,1.53,2.51,3.79,1.36,3.48,1.31,3,0.0,0.0,0,0,0,0,2,1,1,1
611,02/10/2020,3rd Round,Bertens K.,Siniakova K.,8,62.0,4335,1045.0,2.0,0.0,2.62,1.5,1.22,4.13,1.09,7.61,2.76,1.5,3.06,1.38,2.9,1.51,2.71,1.47,2,1.0,1.0,0,0,0,0,2,1,1,1
612,03/10/2020,3rd Round,Zhang S.,Burel C.,40,415.0,1475,109.0,2.0,0.0,1.5,2.62,1.82,1.97,3.5,1.3,1.52,2.69,1.28,3.73,1.61,2.69,1.54,2.49,2,1.0,1.0,1,1,1,1,1,0,1,1
613,03/10/2020,3rd Round,Jabeur O.,Sabalenka A.,35,12.0,1573,3615.0,2.0,1.0,2.62,1.5,1.72,2.1,1.22,4.19,2.47,1.6,1.99,1.83,2.66,1.63,2.49,1.54,3,0.0,0.0,0,0,0,0,2,0,1,1
614,03/10/2020,3rd Round,Kenin S.,Bara I.,6,142.0,4700,479.0,2.0,0.0,1.4,3.0,1.09,7.61,1.06,9.01,1.5,2.78,1.8,2.02,1.5,3.02,1.45,2.79,2,1.0,1.0,1,1,1,1,3,0,1,1
615,03/10/2020,3rd Round,Ferro F.,Tig P.M.,49,58.0,1267,1105.0,2.0,1.0,1.4,3.0,3.5,1.3,1.62,2.28,1.42,3.08,1.33,3.36,1.48,3.1,1.43,2.85,3,1.0,1.0,1,1,1,1,1,0,1,1
616,03/10/2020,3rd Round,Siegemund L.,Martic P.,66,17.0,971,2850.0,2.0,1.0,3.0,1.4,1.22,4.19,1.24,4.02,3.08,1.42,1.07,9.28,3.1,1.46,2.91,1.42,3,0.0,0.0,0,0,0,0,1,2,0,0
617,03/10/2020,3rd Round,Kvitova P.,Fernandez L.A.,11,100.0,3736,714.0,2.0,0.0,1.16,5.0,1.06,9.01,1.82,1.97,1.26,4.21,1.34,3.26,1.32,5.0,1.26,3.91,2,1.0,1.0,1,1,1,1,1,1,0,1
618,03/10/2020,3rd Round,Badosa P.,Ostapenko J.,87,43.0,798,1360.0,2.0,0.0,3.0,1.4,1.62,2.28,1.25,3.97,3.16,1.4,2.1,1.74,3.27,1.44,3.01,1.39,2,0.0,0.0,0,0,0,0,2,1,1,1
619,03/10/2020,3rd Round,Collins D.,Muguruza G.,57,15.0,1115,3016.0,2.0,1.0,4.5,1.2,1.24,4.02,1.24,4.0,4.12,1.27,1.59,2.35,5.5,1.28,4.13,1.24,3,0.0,0.0,0,0,0,0,1,4,0,0
620,04/10/2020,4th Round,Swiatek I.,Halep S.,53,2.0,1200,7255.0,2.0,0.0,5.5,1.14,1.82,1.97,1.16,5.08,6.28,1.16,1.62,2.32,6.3,1.19,5.56,1.15,2,0.0,0.0,0,0,0,0,3,3,0,0
621,04/10/2020,4th Round,Trevisan M.,Bertens K.,159,8.0,429,4335.0,2.0,0.0,3.75,1.28,1.25,3.97,1.53,2.49,3.51,1.35,2.58,1.52,3.75,1.36,3.44,1.32,2,0.0,0.0,0,0,0,0,2,1,1,1
622,04/10/2020,4th Round,Podoroska N.,Krejcikova B.,131,117.0,545,618.0,2.0,1.0,1.44,2.75,1.24,4.0,1.93,1.86,1.52,2.74,2.04,1.79,1.56,2.85,1.49,2.64,3,0.0,0.0,1,1,1,1,1,1,0,1
623,04/10/2020,4th Round,Svitolina E.,Garcia C.,5,45.0,4740,1325.0,2.0,0.0,1.57,2.37,1.16,5.08,1.24,3.99,1.56,2.61,1.22,4.39,1.6,2.61,1.55,2.48,2,1.0,1.0,1,1,1,1,2,1,1,1
624,05/10/2020,4th Round,Kvitova P.,Zhang S.,11,40.0,3736,1475.0,2.0,0.0,1.28,3.75,1.53,2.49,1.66,2.21,1.24,4.57,2.18,1.7,1.33,4.57,1.26,3.96,2,1.0,1.0,1,1,1,1,1,0,1,1
625,05/10/2020,4th Round,Siegemund L.,Badosa P.,66,87.0,971,798.0,2.0,0.0,1.9,1.9,1.93,1.86,1.22,4.27,1.95,1.95,1.79,2.05,2.15,2.09,1.92,1.89,2,1.0,1.0,0,0,0,0,1,1,0,0
626,05/10/2020,4th Round,Kenin S.,Ferro F.,6,49.0,4700,1267.0,2.0,1.0,1.66,2.2,1.24,3.99,1.82,1.98,1.92,1.99,2.02,1.82,1.95,2.5,1.82,2.02,3,1.0,1.0,1,1,1,1,1,0,1,1
627,06/10/2020,4th Round,Collins D.,Jabeur O.,57,35.0,1115,1573.0,2.0,1.0,2.2,1.66,1.66,2.21,3.39,1.32,2.2,1.75,1.14,5.86,2.4,1.75,2.24,1.66,3,0.0,0.0,0,0,0,0,1,0,1,1
628,06/10/2020,Quarterfinals,Podoroska N.,Svitolina E.,131,5.0,545,4740.0,2.0,0.0,3.75,1.28,1.22,4.27,1.43,2.81,3.92,1.3,1.27,3.87,3.95,1.33,3.7,1.28,2,0.0,0.0,0,0,0,0,1,0,1,1
629,06/10/2020,Quarterfinals,Swiatek I.,Trevisan M.,53,159.0,1200,429.0,2.0,0.0,1.16,5.0,1.82,1.98,1.33,3.35,1.16,6.25,1.82,2.03,1.24,6.25,1.16,5.3,2,1.0,1.0,1,1,1,1,2,1,1,1
630,07/10/2020,Quarterfinals,Kvitova P.,Siegemund L.,11,66.0,3736,971.0,2.0,0.0,1.28,3.75,3.39,1.32,1.24,4.12,1.25,4.51,1.42,2.93,1.32,4.51,1.28,3.77,2,1.0,1.0,1,1,1,1,1,0,1,1
631,07/10/2020,Quarterfinals,Kenin S.,Collins D.,6,57.0,4700,1115.0,2.0,1.0,1.57,2.37,1.43,2.81,1.68,2.2,1.61,2.48,1.77,2.09,1.63,2.5,1.58,2.41,3,1.0,1.0,1,1,1,1,1,0,1,1
632,08/10/2020,Semifinals,Swiatek I.,Podoroska N.,53,131.0,1200,545.0,2.0,0.0,1.25,4.0,1.33,3.35,1.16,5.03,1.27,4.3,1.99,1.85,1.33,4.3,1.26,3.93,2,1.0,1.0,1,1,1,1,2,0,1,1
633,08/10/2020,Semifinals,Kenin S.,Kvitova P.,6,11.0,4700,3736.0,2.0,0.0,2.75,1.44,1.24,4.12,1.1,6.48,2.86,1.49,1.52,2.58,2.93,1.53,2.7,1.48,2,1.0,1.0,0,0,0,0,1,0,1,1
634,10/10/2020,The Final,Swiatek I.,Kenin S.,53,6.0,1200,4700.0,2.0,0.0,1.5,2.62,1.68,2.2,2.12,1.7,1.5,2.83,1.41,2.99,1.63,2.83,1.54,2.52,2,0.0,0.0,1,1,1,1,2,0,1,1
635,30/05/2021,1st Round,Badosa P.,Davis L.,35,86.0,1870,910.0,2.0,0.0,1.08,8.0,1.16,5.03,1.02,14.19,1.06,11.94,4.21,1.23,1.09,11.94,1.07,8.9,2,1.0,1.0,1,1,1,1,3,1,1,1
636,30/05/2021,1st Round,Kovinic D.,Burel C.,62,146.0,1270,562.0,2.0,0.0,2.0,1.8,1.1,6.48,1.6,2.31,2.23,1.72,1.29,3.65,2.5,1.84,2.13,1.73,2,1.0,1.0,0,0,0,0,2,1,1,1
637,30/05/2021,1st Round,Osaka N.,Tig P.M.,2,63.0,7461,1264.0,2.0,0.0,1.14,5.5,2.12,1.7,1.77,2.02,1.12,7.4,1.24,4.14,1.16,8.0,1.11,6.54,2,1.0,1.0,1,1,1,1,4,1,1,1
638,30/05/2021,1st Round,Collins D.,Wang Xiy.,50,145.0,1529,564.0,2.0,1.0,1.8,2.0,1.02,14.19,1.12,6.15,1.81,2.09,1.61,2.32,1.82,2.27,1.72,2.13,3,1.0,1.0,1,1,1,1,4,0,1,1
639,30/05/2021,1st Round,Bogdan A.,Cocciaretto E.,102,113.0,820,735.0,2.0,0.0,1.57,2.37,1.6,2.31,1.29,3.53,1.65,2.37,1.08,7.84,1.65,2.54,1.58,2.39,2,1.0,1.0,1,1,1,1,3,0,1,1
640,30/05/2021,1st Round,Tomljanovic A.,Kozlova K.,76,159.0,1075,501.0,2.0,0.0,1.4,3.0,1.77,2.02,5.96,1.12,1.38,3.27,2.51,1.53,1.44,3.27,1.41,2.93,2,1.0,1.0,1,1,1,1,2,2,0,1
641,30/05/2021,1st Round,Kalinina A.,Kerber A.,139,27.0,583,2320.0,2.0,0.0,2.3,1.61,1.12,6.15,1.2,4.4,2.33,1.67,1.41,2.94,2.56,1.91,2.28,1.63,2,0.0,0.0,0,0,0,0,2,2,0,0
642,30/05/2021,1st Round,Rybakina E.,Jacquemot E.,22,492.0,2683,87.0,2.0,0.0,1.11,6.5,1.29,3.53,1.71,2.11,1.12,7.2,2.39,1.58,1.13,7.5,1.11,6.63,2,1.0,1.0,1,1,1,1,3,1,1,1
643,30/05/2021,1st Round,Pavlyuchenkova A.,Mchale C.,32,95.0,2070,847.0,2.0,0.0,1.3,3.5,5.96,1.12,1.15,5.25,1.37,3.34,1.06,9.78,1.42,3.64,1.35,3.22,2,1.0,1.0,1,1,1,1,5,1,1,1
644,30/05/2021,1st Round,Kvitova P.,Minnen G.,12,125.0,4115,655.0,2.0,1.0,1.06,10.0,1.2,4.4,1.42,2.79,1.06,11.81,1.22,4.34,1.07,15.0,1.05,10.97,3,1.0,1.0,1,1,1,1,6,0,1,1
645,30/05/2021,1st Round,Vesnina E.,Govortsova O.,1096,138.0,11,586.0,2.0,0.0,2.0,1.8,1.71,2.11,1.26,3.78,1.94,1.94,1.06,9.35,2.08,1.95,1.93,1.88,2,0.0,0.0,0,0,0,0,3,0,1,1
646,30/05/2021,1st Round,Tauson C.,Gorgodze E.,90,223.0,870,316.0,2.0,0.0,1.3,3.5,1.15,5.25,1.59,2.32,1.31,3.8,2.29,1.63,1.32,4.25,1.26,3.88,2,1.0,1.0,1,1,1,1,2,0,1,1
647,30/05/2021,1st Round,Sabalenka A.,Konjuh A.,4,144.0,6195,576.0,2.0,0.0,1.1,7.0,1.42,2.79,1.35,3.1,1.13,6.91,1.45,2.77,1.17,7.75,1.12,6.23,2,1.0,1.0,1,1,1,1,4,2,1,1
648,30/05/2021,1st Round,Hibino N.,Stojanovic N.,82,87.0,998,901.0,2.0,0.0,3.0,1.4,1.26,3.78,1.92,1.85,3.26,1.38,1.08,8.4,3.26,1.44,2.96,1.4,2,1.0,1.0,0,0,0,0,2,0,1,1
649,30/05/2021,1st Round,Kudermetova V.,Anisimova A.,30,41.0,2160,1690.0,2.0,0.0,1.8,2.0,1.59,2.32,3.14,1.35,1.87,2.02,1.94,1.87,1.87,2.12,1.81,2.0,2,1.0,1.0,1,1,1,1,4,3,1,1
650,30/05/2021,1st Round,Siniakova K.,Bouzkova M.,68,52.0,1195,1495.0,2.0,1.0,1.4,3.0,1.35,3.1,2.94,1.39,1.49,2.81,1.91,1.9,1.5,3.3,1.41,2.92,3,0.0,0.0,1,1,1,1,5,1,1,1
651,30/05/2021,1st Round,Azarenka V.,Kuznetsova S.,16,40.0,3526,1692.0,2.0,1.0,1.25,4.0,1.92,1.85,1.47,2.64,1.24,4.48,1.73,2.12,1.3,4.48,1.24,3.99,3,1.0,1.0,1,1,1,1,4,2,1,1
652,30/05/2021,1st Round,Sasnovich A.,Parry D.,103,291.0,818,227.0,2.0,1.0,1.3,3.5,3.14,1.35,1.08,7.94,1.32,3.7,3.46,1.31,1.33,3.95,1.3,3.52,3,1.0,1.0,1,1,1,1,5,2,1,1
653,30/05/2021,1st Round,Fernandez L.A.,Potapova A.,69,78.0,1159,1061.0,2.0,0.0,1.8,2.0,2.94,1.39,1.42,2.78,1.79,2.12,2.02,1.8,1.86,2.25,1.77,2.07,2,1.0,1.0,1,1,1,1,3,1,1,1
654,30/05/2021,1st Round,Keys M.,Dodin O.,24,115.0,2606,727.0,2.0,1.0,1.3,3.5,1.47,2.64,1.17,4.95,1.34,3.54,1.2,4.58,1.36,3.66,1.32,3.37,3,1.0,1.0,1,1,1,1,6,1,1,1
655,31/05/2021,1st Round,Brengle M.,Osorio M.,84,98.0,990,837.0,2.0,0.0,4.33,1.22,1.08,7.94,1.22,4.17,5.2,1.19,1.06,9.53,5.25,1.23,4.73,1.19,2,1.0,1.0,0,0,0,0,3,1,1,1
656,31/05/2021,1st Round,Peterson R.,Rogers S.,60,47.0,1330,1618.0,2.0,1.0,3.0,1.4,1.42,2.78,1.21,4.34,2.67,1.53,1.41,2.94,3.1,1.53,2.77,1.45,3,0.0,0.0,0,0,0,0,3,4,0,0
657,31/05/2021,1st Round,Vondrousova M.,Kanepi K.,21,66.0,2746,1218.0,2.0,1.0,1.9,1.9,1.17,4.95,2.4,1.56,1.93,1.95,2.06,1.77,1.93,2.17,1.77,2.06,3,1.0,1.0,0,1,1,1,3,3,0,1
658,31/05/2021,1st Round,Tan H.,Cornet A.,149,65.0,558,1240.0,2.0,0.0,2.3,1.61,1.22,4.17,3.19,1.34,2.3,1.68,1.08,8.17,2.37,1.77,2.21,1.67,2,0.0,0.0,0,0,0,0,1,5,0,0
659,31/05/2021,1st Round,Hercog P.,Bertens K.,73,17.0,1106,3220.0,2.0,1.0,2.0,1.8,1.21,4.34,9.04,1.06,2.01,1.88,1.72,2.13,2.1,1.91,1.98,1.83,3,0.0,0.0,0,0,0,0,4,5,0,0
660,31/05/2021,1st Round,Swiatek I.,Juvan K.,9,101.0,4435,825.0,2.0,0.0,1.04,13.0,2.4,1.56,1.21,4.26,1.03,18.08,2.65,1.49,1.05,20.0,1.03,13.41,2,1.0,1.0,1,1,1,1,4,2,1,1
661,31/05/2021,1st Round,Diyas Z.,Watson H.,93,71.0,858,1131.0,2.0,0.0,1.5,2.62,3.19,1.34,1.25,3.89,1.58,2.52,2.38,1.59,1.53,2.8,1.49,2.63,2,0.0,0.0,1,1,1,1,4,2,1,1
662,31/05/2021,1st Round,Zidansek T.,Andreescu B.,85,7.0,920,5325.0,2.0,1.0,2.75,1.44,9.04,1.06,1.62,2.27,2.79,1.49,1.07,8.45,2.95,1.5,2.73,1.46,3,0.0,0.0,0,0,0,0,2,2,0,0
663,31/05/2021,1st Round,Baptiste H.,Blinkova A.,203,77.0,347,1068.0,2.0,0.0,1.61,2.3,1.21,4.26,1.28,3.62,1.66,2.34,1.21,4.5,1.8,2.55,1.66,2.24,2,0.0,0.0,1,1,1,1,1,1,0,1
664,31/05/2021,1st Round,Mertens E.,Sanders S.,15,161.0,3685,493.0,2.0,0.0,1.14,5.5,1.25,3.89,2.44,1.54,1.16,5.9,2.34,1.6,1.18,6.5,1.14,5.7,2,1.0,1.0,1,1,1,1,6,0,1,1
665,31/05/2021,1st Round,Garcia C.,Siegemund L.,58,55.0,1350,1428.0,2.0,0.0,1.72,2.1,1.62,2.27,1.17,4.83,1.7,2.26,1.47,2.71,1.75,2.3,1.7,2.15,2,0.0,0.0,1,1,1,1,7,2,1,1
666,31/05/2021,1st Round,Cirstea S.,Konta J.,54,20.0,1444,2756.0,2.0,0.0,1.8,2.0,1.28,3.62,1.05,10.08,1.82,2.08,2.19,1.69,1.87,2.1,1.8,2.02,2,0.0,0.0,1,1,1,1,4,1,1,1
667,31/05/2021,1st Round,Kenin S.,Ostapenko J.,5,44.0,5865,1680.0,2.0,1.0,2.5,1.53,2.44,1.54,1.07,8.51,2.47,1.6,1.14,5.79,2.75,1.63,2.55,1.52,3,1.0,1.0,0,0,0,0,3,3,0,0
668,31/05/2021,1st Round,Bencic B.,Podoroska N.,11,42.0,4140,1687.0,2.0,0.0,1.9,1.9,1.17,4.83,1.35,3.16,1.96,1.93,2.13,1.72,2.2,1.93,1.97,1.84,2,1.0,1.0,0,0,0,0,4,1,1,1
669,31/05/2021,1st Round,Trevisan M.,Van Uytvanck A.,97,67.0,844,1205.0,2.0,1.0,2.3,1.61,1.05,10.08,1.38,3.02,2.48,1.6,1.29,3.64,2.54,1.65,2.38,1.58,3,0.0,0.0,0,0,0,0,3,4,0,0
670,31/05/2021,1st Round,Gracheva V.,Arruabarrena L.,88,192.0,879,364.0,2.0,0.0,2.1,1.72,1.07,8.51,1.94,1.84,2.09,1.82,2.72,1.46,2.3,1.82,2.15,1.71,2,1.0,1.0,0,0,0,0,2,1,1,1
671,31/05/2021,1st Round,Buzarnescu M.,Rus A.,174,83.0,425,996.0,2.0,0.0,3.2,1.36,1.35,3.16,1.32,3.3,3.01,1.43,1.61,2.33,3.32,1.43,3.05,1.38,2,0.0,0.0,0,0,0,0,2,0,1,1
672,31/05/2021,1st Round,Kasatkina D.,Doi M.,37,79.0,1800,1021.0,2.0,1.0,1.16,5.0,1.38,3.02,2.34,1.59,1.14,6.47,1.83,1.98,1.16,6.5,1.14,5.74,3,1.0,1.0,1,1,1,1,7,0,1,1
673,31/05/2021,1st Round,Zheng S.,Sorribes Tormo S.,57,49.0,1400,1535.0,2.0,1.0,5.0,1.16,1.94,1.84,1.76,2.03,6.29,1.15,2.64,1.49,6.29,1.2,5.0,1.17,3,0.0,0.0,0,0,0,0,1,1,0,0
674,31/05/2021,1st Round,Pegula J.,Zhu L.,29,99.0,2219,831.0,2.0,1.0,1.04,13.0,1.32,3.3,1.22,4.17,1.03,17.19,1.14,5.71,1.04,20.0,1.02,14.51,3,1.0,1.0,1,1,1,1,2,0,1,1
675,31/05/2021,1st Round,Kostyuk M.,Muguruza G.,81,13.0,1000,4110.0,2.0,0.0,4.5,1.2,2.34,1.59,2.43,1.55,5.35,1.19,1.25,4.01,6.0,1.22,4.81,1.19,2,0.0,0.0,0,0,0,0,1,5,0,0
676,31/05/2021,1st Round,Martincova T.,Jorovic I.,94,255.0,853,270.0,2.0,0.0,1.44,2.75,1.76,2.03,1.22,4.19,1.49,2.78,1.41,2.92,1.49,3.64,1.42,2.87,2,1.0,1.0,1,1,1,1,1,0,1,1
677,31/05/2021,1st Round,Giorgi C.,Martic P.,80,23.0,1020,2660.0,2.0,1.0,3.5,1.3,1.22,4.17,1.07,8.36,3.53,1.34,1.23,4.19,4.0,1.34,3.48,1.31,3,0.0,0.0,0,0,0,0,4,4,0,0
678,31/05/2021,1st Round,Williams S.,Begu I.,8,74.0,4821,1104.0,2.0,0.0,1.36,3.2,2.43,1.55,1.34,3.21,1.4,3.19,1.15,5.48,1.4,3.51,1.35,3.23,2,1.0,1.0,1,1,1,1,5,5,0,1
679,01/06/2021,1st Round,Paolini J.,Voegele S.,91,131.0,863,629.0,2.0,0.0,1.44,2.75,1.22,4.19,1.75,2.06,1.49,2.78,1.29,3.63,1.51,2.8,1.47,2.7,2,1.0,1.0,1,1,1,1,2,0,1,1
680,01/06/2021,1st Round,Brady J.,Sevastova A.,14,48.0,3830,1615.0,2.0,0.0,1.8,2.0,1.07,8.36,1.4,2.9,1.85,2.05,1.32,3.39,1.91,2.12,1.82,1.99,2,1.0,1.0,1,1,1,1,3,3,0,1
681,01/06/2021,1st Round,Jabeur O.,Putintseva Y.,26,43.0,2415,1685.0,2.0,0.0,1.53,2.5,1.34,3.21,1.19,4.6,1.49,2.79,2.33,1.61,1.6,2.79,1.51,2.57,2,1.0,1.0,1,1,1,1,3,5,0,0
682,01/06/2021,1st Round,Ferro F.,Liang E.S.,51,297.0,1500,221.0,2.0,1.0,1.12,6.0,1.75,2.06,1.73,2.08,1.14,6.48,1.08,7.82,1.18,6.48,1.14,5.7,3,1.0,1.0,1,1,1,1,3,0,1,1
683,01/06/2021,1st Round,Sharma A.,Bara I.,124,122.0,677,691.0,2.0,0.0,2.2,1.66,1.4,2.9,2.98,1.38,2.24,1.71,1.25,4.0,2.5,1.73,2.25,1.65,2,0.0,0.0,0,0,0,0,2,1,1,1
684,01/06/2021,1st Round,Li A.,Gasparyan M.,75,100.0,1092,826.0,2.0,0.0,1.5,2.62,1.19,4.6,1.26,3.76,1.43,3.03,1.26,3.91,1.51,3.03,1.46,2.74,2,1.0,1.0,1,1,1,1,1,0,1,1
685,01/06/2021,1st Round,Sakkari M.,Zavatska K.,18,129.0,2830,634.0,2.0,0.0,1.11,6.5,1.73,2.08,1.47,2.64,1.11,8.04,1.61,2.33,1.12,8.25,1.1,6.97,2,1.0,1.0,1,1,1,1,5,0,1,1
686,01/06/2021,1st Round,Svitolina E.,Babel O.,6,1111.0,5835,11.0,2.0,0.0,1.01,26.0,2.98,1.38,1.31,3.44,1.01,26.33,1.97,1.84,1.01,34.0,1.01,20.86,2,1.0,1.0,1,1,1,1,6,0,1,1
687,01/06/2021,1st Round,Krejcikova B.,Pliskova Kr.,33,89.0,1973,870.0,2.0,1.0,1.12,6.0,1.26,3.76,3.16,1.34,1.13,6.85,1.62,2.3,1.15,7.0,1.12,6.31,3,1.0,1.0,1,1,1,1,2,1,1,1
688,01/06/2021,1st Round,Barty A.,Pera B.,1,70.0,10175,1140.0,2.0,1.0,1.11,6.5,1.47,2.64,2.43,1.55,1.09,9.16,1.09,7.7,1.12,9.52,1.08,8.07,3,1.0,1.0,1,1,1,1,3,2,1,1
689,01/06/2021,1st Round,Wang Q.,Hsieh S.W.,39,64.0,1700,1263.0,2.0,1.0,1.44,2.75,1.31,3.44,1.43,2.77,1.53,2.67,1.59,2.37,1.53,3.02,1.44,2.81,3,1.0,1.0,1,1,1,1,4,4,0,1
690,01/06/2021,1st Round,Mladenovic K.,Schmiedlova A.,61,121.0,1320,694.0,2.0,0.0,2.37,1.57,3.16,1.34,1.13,5.71,2.32,1.68,2.73,1.46,2.45,1.7,2.31,1.62,2,1.0,1.0,0,0,0,0,4,2,1,1
691,01/06/2021,1st Round,Kontaveit A.,Golubic V.,31,72.0,2145,1126.0,2.0,1.0,1.4,3.0,2.43,1.55,3.21,1.33,1.43,3.04,1.43,2.82,1.43,3.4,1.4,2.95,3,1.0,1.0,1,1,1,1,3,1,1,1
692,01/06/2021,1st Round,Linette M.,Paquet C.,45,251.0,1638,275.0,2.0,0.0,1.16,5.0,1.43,2.77,1.46,2.65,1.23,4.69,1.43,2.84,1.23,6.0,1.18,4.91,2,1.0,1.0,1,1,1,1,4,1,1,1
693,01/06/2021,1st Round,Alexandrova E.,Williams V.,34,104.0,1940,814.0,2.0,0.0,1.1,7.0,1.13,5.71,1.02,14.58,1.16,6.03,2.73,1.46,1.16,7.0,1.13,5.98,2,1.0,1.0,1,1,1,1,5,2,1,1
694,01/06/2021,1st Round,Lepchenko V.,Zhang S.,171,46.0,430,1631.0,2.0,0.0,1.66,2.2,3.21,1.33,2.54,1.5,1.8,2.12,1.07,9.14,1.81,2.28,1.72,2.14,2,0.0,0.0,1,1,1,1,2,5,0,0
695,01/06/2021,1st Round,Gauff C.,Krunic A.,25,213.0,2420,329.0,2.0,0.0,1.12,6.0,1.46,2.65,1.34,3.18,1.16,6.02,1.13,6.23,1.19,7.5,1.13,5.86,2,1.0,1.0,1,1,1,1,3,2,1,1
696,01/06/2021,1st Round,Muchova K.,Petkovic A.,19,112.0,2816,742.0,2.0,1.0,1.11,6.5,1.02,14.58,1.31,3.4,1.12,7.23,1.03,13.6,1.14,9.0,1.11,6.65,3,1.0,1.0,1,1,1,1,3,4,0,0
697,01/06/2021,1st Round,Pliskova Ka.,Vekic D.,10,36.0,4345,1810.0,2.0,0.0,1.22,4.33,2.54,1.5,1.02,14.99,1.28,4.05,1.48,2.66,1.28,4.73,1.23,4.15,2,1.0,1.0,1,1,1,1,6,3,1,1
698,01/06/2021,1st Round,Stephens S.,Suarez Navarro C.,59,118.0,1346,702.0,2.0,1.0,1.08,8.0,1.34,3.18,2.18,1.67,1.15,6.3,1.02,17.18,1.15,9.4,1.11,6.76,3,1.0,1.0,1,1,1,1,6,4,1,1
699,02/06/2021,2nd Round,Zidansek T.,Brengle M.,85,84.0,920,990.0,2.0,0.0,1.25,4.0,1.31,3.4,1.06,8.91,1.24,4.49,1.25,3.94,1.32,4.49,1.26,3.85,2,0.0,0.0,1,1,1,1,2,0,1,1
700,02/06/2021,2nd Round,Siniakova K.,Kudermetova V.,68,30.0,1195,2160.0,2.0,1.0,2.75,1.44,1.02,14.99,1.13,5.68,2.7,1.52,1.12,6.38,3.0,1.52,2.74,1.46,3,0.0,0.0,0,0,0,0,4,2,1,1
701,02/06/2021,2nd Round,Kasatkina D.,Bencic B.,37,11.0,1800,4140.0,2.0,0.0,2.1,1.72,2.18,1.67,1.81,1.97,2.41,1.63,1.19,4.77,2.41,1.78,2.2,1.68,2,0.0,0.0,0,0,0,0,5,2,1,1
702,02/06/2021,2nd Round,Cirstea S.,Trevisan M.,54,97.0,1444,844.0,2.0,1.0,1.14,5.5,1.06,8.91,11.26,1.04,1.19,5.25,1.66,2.23,1.19,5.8,1.16,5.27,3,1.0,1.0,1,1,1,1,1,2,0,0
703,02/06/2021,2nd Round,Vondrousova M.,Tan H.,21,149.0,2746,558.0,2.0,0.0,1.25,4.0,1.13,5.68,2.44,1.54,1.24,4.55,1.53,2.52,1.35,4.55,1.25,3.96,2,1.0,1.0,1,1,1,1,2,0,1,1
704,02/06/2021,2nd Round,Hercog P.,Garcia C.,73,58.0,1106,1350.0,2.0,0.0,2.62,1.5,1.81,1.97,1.17,5.03,2.52,1.58,1.07,8.88,2.75,1.65,2.55,1.52,2,0.0,0.0,0,0,0,0,2,3,0,0
705,02/06/2021,2nd Round,Collins D.,Kalinina A.,50,139.0,1529,583.0,2.0,0.0,2.2,1.66,11.26,1.04,1.79,2.0,2.21,1.74,1.44,2.8,2.35,1.83,2.19,1.68,2,1.0,1.0,0,0,0,0,2,0,1,1
706,02/06/2021,2nd Round,Badosa P.,Kovinic D.,35,62.0,1870,1270.0,2.0,0.0,1.16,5.0,2.44,1.54,1.2,4.42,1.19,5.24,1.3,3.55,1.21,5.66,1.17,5.02,2,1.0,1.0,1,1,1,1,3,1,1,1
707,02/06/2021,2nd Round,Azarenka V.,Tauson C.,16,90.0,3526,870.0,2.0,0.0,1.57,2.37,1.17,5.03,1.33,3.27,1.62,2.43,1.29,3.6,1.65,2.58,1.59,2.36,2,1.0,1.0,1,1,1,1,2,0,1,1
708,02/06/2021,2nd Round,Keys M.,Fernandez L.A.,24,69.0,2606,1159.0,2.0,0.0,2.1,1.72,1.79,2.0,1.64,2.22,2.27,1.7,1.13,6.21,2.3,1.76,2.19,1.69,2,1.0,1.0,0,0,0,0,5,2,1,1
709,02/06/2021,2nd Round,Pavlyuchenkova A.,Tomljanovic A.,32,76.0,2070,1075.0,2.0,0.0,1.61,2.3,1.2,4.42,1.06,8.95,1.61,2.46,1.86,1.95,1.63,2.65,1.57,2.4,2,1.0,1.0,1,1,1,1,2,0,1,1
710,02/06/2021,2nd Round,Williams S.,Buzarnescu M.,8,174.0,4821,425.0,2.0,1.0,1.16,5.0,1.33,3.27,1.17,4.85,1.19,5.2,1.22,4.33,1.21,5.5,1.18,4.96,3,1.0,1.0,1,1,1,1,4,1,1,1
